timestamp,interface,probe_host,bandwidth_mbps,rx_mbps,tx_mbps,throughput_mbps,traffic_volume_mb,packet_rate,latency_ms,packet_loss_pct,jitter_ms,bandwidth_utilization_pct,cpu_utilization_pct,memory_utilization_pct,interface_errors,interface_drops,network_available
1788957751.2744522,WiFi,8.8.8.8,780.0,0.19654988388952715,0.04558539832334308,0.24213528221287023,0.03026691027660878,52.324470597556626,60.0,0.0,445.7631019449182,0.031042984899085926,47.1,76.8,0.0,0.0,1
1788957756.277686,WiFi,8.8.8.8,780.0,0.17226618134823765,0.10366894879810822,0.27593513014634585,0.03449189126829323,61.76005471314768,67.0,0.0,383.83962037114753,0.03537629873671101,38.3,76.8,0.0,0.0,1
1788957761.2676058,WiFi,8.8.8.8,780.0,0.21519705178324677,0.03821143683612019,0.253408488619367,0.031676061077420874,49.29939090000401,39.0,0.0,354.85697431813594,0.032488267771713715,44.2,77.3,0.0,0.0,1
1788957766.2643473,WiFi,8.8.8.8,780.0,0.18211388240503454,0.03977151883410958,0.2218854012391441,0.027735675154893013,41.22686727500188,188.0,0.0,288.9550498491648,0.02844684631271078,36.6,76.8,0.0,0.0,1
1788957771.2711875,WiFi,8.8.8.8,780.0,0.11741696820898458,0.021957161597145933,0.1393741298061305,0.017421766225766314,29.5595611662931,95.0,0.0,290.1698137872603,0.017868478180273144,48.6,76.9,0.0,0.0,1
1788957776.2689638,WiFi,8.8.8.8,780.0,0.26613276148578535,0.10527562091313633,0.3714083823989217,0.046426047799865214,75.23345978161731,51.0,0.0,254.85562361637008,0.047616459281913034,42.8,76.9,0.0,0.0,1
1788957781.2663636,WiFi,8.8.8.8,780.0,0.18920079171573886,0.0348981483843937,0.22409894010013257,0.02801236751251657,41.02133267660957,66.0,0.0,46.406641646308444,0.02873063334617084,37.0,76.8,0.0,0.0,1
1788957786.2655022,WiFi,8.8.8.8,780.0,0.10729848551884553,0.05274028616323031,0.16003877168207584,0.02000484646025948,39.80685797585806,65.0,0.0,45.3703892668139,0.020517791241291772,35.3,76.7,0.0,0.0,1
1788957791.271506,WiFi,8.8.8.8,780.0,0.21876291576229448,0.06869990712103262,0.2874628228833271,0.035932852860415886,75.10981029306411,50.0,0.0,38.898014802243516,0.03685420806196501,32.8,76.9,0.0,0.0,1
1788957796.2749302,WiFi,8.8.8.8,780.0,0.1657776698936933,0.0708330911244045,0.23661076101809778,0.029576345127262222,61.15811687114223,178.0,0.0,48.97334876122817,0.03033471295103818,39.2,77.1,0.0,0.0,1
1788957801.2755728,WiFi,8.8.8.8,780.0,0.09045077638652985,0.0313303738084119,0.12178115019494175,0.015222643774367718,33.595682698971096,535.0,0.0,134.30613868654288,0.015612967973710479,46.6,77.1,0.0,0.0,1
1788957806.2754378,WiFi,8.8.8.8,780.0,0.13074912878603423,0.1336164061709353,0.2643655349569696,0.0330456918696212,57.00153841356001,259.0,0.0,136.9155000964707,0.03389301730217558,50.1,77.2,0.0,0.0,1
1788957811.27041,WiFi,8.8.8.8,780.0,0.08697385692705525,0.05574725688825892,0.14272111381531416,0.01784013922691427,31.031203557043597,309.0,0.0,142.32152566167449,0.01829757869427105,53.0,77.2,0.0,0.0,1
1788957816.2658968,WiFi,8.8.8.8,780.0,0.24109762743412627,0.08094346383945851,0.3220410912735848,0.0402551364091981,56.85131699708723,69.0,0.0,142.21540782285942,0.04128731939404934,40.6,77.2,0.0,0.0,1
1788957821.270697,WiFi,8.8.8.8,780.0,0.30721705198837596,0.05328804007459345,0.3605050920629694,0.04506313650787117,61.54091678530906,45.0,0.0,141.80375719830403,0.04621860154653454,36.8,77.0,0.0,0.0,1
1788957826.2806404,WiFi,8.8.8.8,780.0,0.15240412163977685,0.03383511382227145,0.1862392354620483,0.023279904432756036,40.31981801936637,131.0,0.0,141.71300712668858,0.02387682505923696,53.5,76.9,0.0,0.0,1
1788957831.269554,WiFi,8.8.8.8,780.0,0.2681690092094535,0.057016021212500635,0.3251850304219542,0.04064812880274427,72.15999984707302,71.0,0.0,142.7033393286771,0.041690388515635154,54.2,77.0,0.0,0.0,1
1788957836.266053,WiFi,8.8.8.8,780.0,0.12894468548057542,0.050347252526096974,0.17929193800667237,0.022411492250834046,42.42970875947113,68.0,0.0,141.77084404849336,0.02298614589829133,56.0,77.0,0.0,0.0,1
1788957841.278871,WiFi,8.8.8.8,780.0,0.20498649260701984,0.03862897001481502,0.24361546262183487,0.03045193282772936,49.872146786323874,90.0,0.0,140.68275974293684,0.031232751618183955,44.5,77.0,0.0,0.0,1
1788957846.2776413,WiFi,8.8.8.8,780.0,0.20348364733338098,0.11722723234331259,0.32071087967669354,0.04008885995958669,102.82529014809532,89.0,0.0,139.54320318652412,0.04111677944572994,45.6,77.4,0.0,0.0,1
1788957851.2654743,WiFi,8.8.8.8,780.0,0.2612469170424705,0.09385398385123712,0.35510090089370766,0.04438761261171346,72.17563184950562,105.0,0.0,136.80244779324025,0.045525756524834315,50.9,77.6,0.0,0.0,1
1788957856.27663,WiFi,8.8.8.8,780.0,0.21559737615288765,0.06927903009671092,0.28487640624959853,0.03560955078119982,50.68691136442464,66.0,0.0,139.2201244632239,0.036522616185845964,40.3,77.7,0.0,0.0,1
1788957861.270266,WiFi,8.8.8.8,780.0,0.23318639351882003,0.05733056884267562,0.29051696236149566,0.03631462029518696,59.67595398730417,33.0,0.0,81.72425690495244,0.03724576440531995,46.2,77.6,0.0,0.0,1
1788957866.262207,WiFi,8.8.8.8,780.0,0.1846880811656743,0.12288286320868397,0.3075709443743583,0.038446368046794785,71.11462290207558,53.0,0.0,69.62573558358687,0.03943217235568696,56.7,77.6,0.0,0.0,1
1788957871.2706625,WiFi,8.8.8.8,780.0,0.1782888951178858,0.027358533901747445,0.20564742901963323,0.025705928627454154,42.727742986439985,73.0,0.0,25.47370648771439,0.026365055002517086,47.0,77.6,0.0,0.0,1
1788957876.270912,WiFi,8.8.8.8,780.0,0.2206353953315965,0.0585282807751803,0.27916367610677684,0.034895459513347105,55.99720701796814,78.0,0.0,25.435648649527735,0.03579021488548421,43.9,77.6,0.0,0.0,1
1788957881.2730663,WiFi,8.8.8.8,780.0,0.05301875580570887,0.05252616804702411,0.10554492385273297,0.01319311548159162,20.791041762668254,nan,100.0,25.435648649527735,0.013531400493940126,66.2,79.4,0.0,0.0,0
1788957886.274283,WiFi,8.8.8.8,780.0,0.3300620859920112,0.12261816332209431,0.4526802493141055,0.05658503116426319,76.78131680204197,75.0,0.0,23.76739129330118,0.05803592939924429,49.4,78.8,0.0,0.0,1
1788957891.2767193,WiFi,8.8.8.8,780.0,0.1267974141697216,0.039598304542440455,0.16639571871216205,0.020799464839020256,34.38324573573239,121.0,0.0,21.991791397903192,0.021332784450277184,55.1,78.9,0.0,0.0,1
1788957896.2712612,WiFi,8.8.8.8,780.0,0.11825068520395154,0.06187874828378968,0.18012943348774121,0.022516179185967652,48.25267374324819,222.0,0.0,45.59140696325228,0.023093517113812977,46.4,78.7,0.0,0.0,1
1788957901.265419,WiFi,8.8.8.8,780.0,0.32470259607688273,0.10090990735100408,0.4256125034278868,0.05320156292848585,81.09475449868373,245.0,0.0,61.96750940793265,0.05456570556767779,54.3,78.9,0.0,0.0,1
1788957906.2639983,WiFi,8.8.8.8,780.0,0.14944726503125771,0.10980079959663373,0.25924806462789146,0.03240600807848643,49.61409771004935,310.0,0.0,83.77201203265922,0.03323693136255018,60.0,78.6,0.0,0.0,1
1788957911.2722867,WiFi,8.8.8.8,780.0,0.2409046579623507,0.10429271639438942,0.3451973743567401,0.04314967179459251,106.22391509131268,184.0,0.0,84.71566003730098,0.0442560736354795,48.1,78.9,0.0,0.0,1
1788957916.2712338,WiFi,8.8.8.8,780.0,0.19103542657603073,0.10219431918952661,0.2932297457655573,0.036653718220694666,70.01474309470683,252.0,0.0,90.57992173888329,0.037593557149430426,62.5,79.0,0.0,0.0,1
1788957921.2722988,WiFi,8.8.8.8,780.0,0.2636494418361338,0.041007265322961915,0.3046567071590958,0.03808208839488698,62.186754024971506,59.0,0.0,91.09286317940732,0.03905855219988407,47.8,78.9,0.0,0.0,1
1788957926.2680283,WiFi,8.8.8.8,780.0,0.1135417772488633,0.047483756385248786,0.16102553363411207,0.02012819170426401,36.83145814315129,nan,100.0,91.09286317940732,0.020644299183860522,45.3,78.9,0.0,0.0,0
1788957931.2695758,WiFi,8.8.8.8,780.0,0.23473854489941873,0.04906481370421629,0.283803358603635,0.03547541982545437,58.58186803315147,116.0,0.0,85.52874760375407,0.036385045974824996,35.7,78.9,0.0,0.0,1
1788957936.269356,WiFi,8.8.8.8,780.0,0.14717607050557166,0.06861421658190196,0.2157902870874736,0.0269737858859342,46.602048830462536,75.0,0.0,83.66683266915803,0.027665421421470975,37.7,79.0,0.0,0.0,1
1788957941.2683911,WiFi,8.8.8.8,780.0,0.21079267792737827,0.053749572377367556,0.2645422503047459,0.033067781288093234,49.40953485429551,93.0,0.0,82.28760538501531,0.033915673115993056,53.8,79.0,0.0,0.0,1
1788957946.2707202,WiFi,8.8.8.8,780.0,0.10019652623172962,0.05320721489704469,0.1534037411287743,0.01917546764109679,35.583424450232776,112.0,0.0,80.23334025758176,0.019667146298560808,44.1,78.6,0.0,0.0,1
1788957951.268752,WiFi,8.8.8.8,780.0,0.1740092951177214,0.08940159106551389,0.26341088618323527,0.03292636077290441,75.8298488331851,88.0,0.0,79.22274329733574,0.03377062643374811,45.8,78.8,0.0,0.0,1
1788957956.2664018,WiFi,8.8.8.8,780.0,0.07083009482435124,0.07122067842444936,0.1420507732488006,0.017756346656100076,38.6181530834721,nan,100.0,79.22274329733574,0.01821163759600008,47.8,78.8,0.0,0.0,0
1788957961.27256,WiFi,8.8.8.8,780.0,0.07978173899952798,0.07963951416685983,0.1594212531663878,0.019927656645798476,48.140708810431256,65.0,0.0,82.74269857012561,0.020438622200818952,44.0,78.8,0.0,0.0,1
1788957966.27457,WiFi,8.8.8.8,780.0,0.3283192086494387,0.054841952361089887,0.38316116101052855,0.04789514512631607,66.17339687780968,51.0,0.0,84.13035520349754,0.04912322577058059,38.6,78.6,0.0,0.0,1
1788957971.2753158,WiFi,8.8.8.8,780.0,0.24293816463990242,0.08753574363565006,0.33047390827555245,0.04130923853444406,77.98836767129536,48.0,0.0,80.70260046753279,0.04236844977891698,35.2,78.6,0.0,0.0,1
1788957976.2763488,WiFi,8.8.8.8,780.0,0.27171186065043457,0.10528864594007213,0.3770005065905067,0.04712506332381334,80.78330907448674,78.0,0.0,57.61672934139875,0.048333398280834196,34.9,78.6,0.0,0.0,1
1788957981.2668781,WiFi,8.8.8.8,780.0,0.15361416677526538,0.05058701890831446,0.20420118568357987,0.025525148210447483,42.68084350330743,50.0,0.0,53.426676129272934,0.026179639190202542,40.8,78.8,0.0,0.0,1
1788957986.2752957,WiFi,8.8.8.8,780.0,0.11729533081561204,0.04410974031393415,0.1614050711295462,0.020175633891193274,31.147562416140353,1722.0,0.0,455.4890152962589,0.020692957837121304,56.6,78.9,0.0,0.0,1
1788957991.2670317,WiFi,8.8.8.8,780.0,0.636479181037766,0.07783424544943658,0.7143134264872026,0.08928917831090033,130.01489029538243,172.0,0.0,453.3693306786422,0.09157864442143623,40.1,78.9,0.0,0.0,1
1788957996.2654443,WiFi,8.8.8.8,780.0,0.20896714250806897,0.07642906456031048,0.2853962070683794,0.03567452588354743,54.417276297835876,113.0,0.0,453.4288119429554,0.0365892573164589,37.3,78.7,0.0,0.0,1
1788958001.2650592,WiFi,8.8.8.8,780.0,0.20250199451680875,0.04040631165777813,0.24290830617458686,0.030363538271823358,42.40326544159356,116.0,0.0,452.4598201927867,0.03114209053520345,39.4,78.7,0.0,0.0,1
1788958006.263969,WiFi,8.8.8.8,780.0,0.1312270150522153,0.0999946045867336,0.23122161963894888,0.02890270245486861,52.211385091019686,149.0,0.0,451.3548739320561,0.02964379738960883,50.8,78.9,0.0,0.0,1
1788958011.264873,WiFi,8.8.8.8,780.0,0.29303181496875946,0.08583248005846111,0.3788642950272206,0.04735803687840257,62.38871908079365,132.0,0.0,450.951586462819,0.04857234551631033,38.9,79.0,0.0,0.0,1
1788958016.2687657,WiFi,8.8.8.8,780.0,0.07018535845053568,0.0873751756273047,0.1575605340778404,0.01969506675973005,60.153168831467084,85.0,0.0,451.0321727253316,0.020200068471518,34.3,78.9,0.0,0.0,1
1788958021.2690928,WiFi,8.8.8.8,780.0,0.31104685067486165,0.05151342988539683,0.3625602805602584,0.0453200350700323,60.39604876618828,nan,100.0,451.0321727253316,0.04648208725131518,42.6,78.9,0.0,0.0,0
1788958026.2731776,WiFi,8.8.8.8,780.0,0.1660691273182705,0.07177815974831733,0.23784728706658784,0.02973091088332348,50.35885856991394,97.0,0.0,450.13210252349506,0.030493241931613825,46.8,79.0,0.0,0.0,1
1788958031.2892513,WiFi,8.8.8.8,780.0,0.1913703937961127,0.07954747548873427,0.270917869284847,0.03386473366060588,70.37376658460613,nan,100.0,450.13210252349506,0.034733060164723974,46.1,78.9,0.0,0.0,0
1788958036.2722907,WiFi,8.8.8.8,780.0,0.16954953307016113,0.054463145753412545,0.22401267882357365,0.028001584852946706,57.595370649206316,59.0,0.0,449.86580560824535,0.02871957420815047,38.3,79.1,0.0,0.0,1
1788958041.274594,WiFi,8.8.8.8,780.0,0.16685433481671028,0.06831892735723503,0.23517326217394532,0.029396657771743166,56.57393794944145,67.0,0.0,449.23756397800145,0.03015041822742889,59.7,79.3,0.0,0.0,1
1788958046.2707386,WiFi,8.8.8.8,780.0,0.12708999825486086,0.04077544167267269,0.16786543992753353,0.02098317999094169,44.03395429014329,682.0,0.0,462.2876088901079,0.021521210247119685,43.5,79.1,0.0,0.0,1
1788958051.2694037,WiFi,8.8.8.8,780.0,0.037321964260000784,0.03943132742015006,0.07675329168015085,0.009594161460018857,21.60576833233322,55.0,0.0,462.0760143694493,0.00984016560001934,48.0,79.1,0.0,0.0,1
1788958056.2786014,WiFi,8.8.8.8,780.0,0.14781129485754899,0.10554983660142851,0.2533611314589775,0.031670141432372186,70.27073400609555,nan,100.0,462.0760143694493,0.03248219634089455,58.8,79.5,0.0,0.0,0
1788958061.2758992,WiFi,8.8.8.8,780.0,0.30744135583071636,0.10262826516215075,0.41006962099286715,0.05125870262410839,78.64250212283422,79.0,0.0,163.96773056509218,0.052573028332418864,51.9,79.5,0.0,0.0,1
1788958066.2688498,WiFi,8.8.8.8,780.0,0.23109541320200652,0.03194744156134817,0.2630428547633547,0.03288035684541934,46.265227698677386,88.0,0.0,164.69188403399443,0.03372344291837881,35.3,79.5,0.0,0.0,1
1788958071.2629879,WiFi,8.8.8.8,780.0,0.2708567523266533,0.07802747937943946,0.34888423170609273,0.04361052896326159,76.48967646003355,519.0,0.0,194.03922856531412,0.04472874765462727,48.1,79.2,0.0,0.0,1
1788958076.2774594,WiFi,8.8.8.8,780.0,0.13172594478356967,0.03852689138007223,0.1702528361636419,0.021281604520455237,44.87013209923937,254.0,0.0,194.1527892036464,0.021827286687646396,55.9,79.3,0.0,0.0,1
1788958081.2656171,WiFi,8.8.8.8,780.0,0.11615991897924896,0.038382106105530826,0.1545420250847798,0.019317753135597474,31.073596264192698,141.0,0.0,194.30209869055855,0.019813080139074336,48.9,79.3,0.0,0.0,1
1788958086.270208,WiFi,8.8.8.8,780.0,0.256623581072352,0.08446005300671365,0.3410836340790657,0.042635454259883215,77.72863345922197,125.0,0.0,194.48027249283894,0.043728671035777655,53.7,79.0,0.0,0.0,1
1788958091.2672772,WiFi,8.8.8.8,780.0,0.19270174793537242,0.08081056535402925,0.2735123132894017,0.03418903916117521,63.837416912493154,112.0,0.0,193.4338100976375,0.03506568119094894,49.0,79.2,0.0,0.0,1
1788958096.2650113,WiFi,8.8.8.8,780.0,0.18271800524835016,0.0668783083153834,0.24959631356373357,0.031199539195466697,70.03173740540986,73.0,0.0,194.5044272560967,0.03199952737996584,47.1,79.2,0.0,0.0,1
1788958101.2744915,WiFi,8.8.8.8,780.0,0.2443510986876908,0.1280005049507924,0.3723516036384832,0.0465439504548104,69.86752784206466,78.0,0.0,193.52409769558128,0.04773738508185682,51.3,79.4,0.0,0.0,1
1788958106.267491,WiFi,8.8.8.8,780.0,0.2235738233097086,0.047200484892149126,0.2707743082018577,0.033846788525232215,44.46225112044327,81.0,0.0,192.82351962927711,0.03471465489767407,46.1,79.3,0.0,0.0,1
1788958111.2684674,WiFi,8.8.8.8,780.0,0.09773771526298514,0.05304244267717538,0.1507801579401605,0.018847519742520063,30.194104153799543,89.0,0.0,124.39710160967935,0.019330789479507757,45.8,79.2,0.0,0.0,1
1788958116.2649598,WiFi,8.8.8.8,780.0,0.23304668757112249,0.05750113836114736,0.29054782593226985,0.03631847824153373,62.844086561274025,74.0,0.0,123.40726950494718,0.03724972127336793,41.2,79.0,0.0,0.0,1
1788958121.275302,WiFi,8.8.8.8,780.0,0.23126404784110777,0.08906697171806402,0.3203310195591718,0.04004137744489648,74.64560123013683,77.0,0.0,123.49457365496762,0.041068079430663054,56.8,79.1,0.0,0.0,1
1788958126.269737,WiFi,8.8.8.8,780.0,0.12725523324351964,0.048948879398443175,0.17620411264196284,0.022025514080245355,39.24367764854406,51.0,0.0,125.26804593883203,0.022590270851533697,50.2,79.1,0.0,0.0,1
1788958131.2869015,WiFi,8.8.8.8,780.0,0.25332237121435,0.07278533567584462,0.32610770689019464,0.04076346336127433,69.3618880079576,50.0,0.0,53.2015951097542,0.041808680370537775,65.0,79.8,0.0,0.0,1
1788958136.2618897,WiFi,8.8.8.8,780.0,0.24145584800753242,0.07529183653830164,0.3167476845458341,0.03959346056822926,68.14086483513161,62.0,0.0,27.050749630196123,0.04060867750587616,54.9,79.3,0.0,0.0,1
1788958141.275821,WiFi,8.8.8.8,780.0,0.09852867400096776,0.054537644222488,0.1530663182234558,0.019133289777931974,32.50942046848229,nan,100.0,27.050749630196123,0.0196238869517251,38.2,79.2,0.0,0.0,0
1788958146.2712219,WiFi,8.8.8.8,780.0,0.2094646695573693,0.06259998064396964,0.2720646502013389,0.034008081275167364,45.641982357009255,75.0,0.0,21.025612687598162,0.03488008335914602,40.1,79.2,0.0,0.0,1
1788958151.2646668,WiFi,8.8.8.8,780.0,0.2202167076454164,0.11810844206706009,0.33832514971247646,0.04229064371405956,80.90606915785915,nan,100.0,21.025612687598162,0.04337501919390724,37.8,79.4,0.0,0.0,0
1788958156.270625,WiFi,8.8.8.8,780.0,0.23264596423967773,0.15139079308100284,0.38403675732068054,0.04800459466508507,84.49930524171373,nan,100.0,21.025612687598162,0.049235481707779555,41.2,79.5,0.0,0.0,0
1788958161.2731237,WiFi,8.8.8.8,780.0,0.19696717051339244,0.05508927049547231,0.2520564410088647,0.03150705512610809,52.973527785721096,nan,100.0,21.025612687598162,0.032314928334469833,36.1,79.3,0.0,0.0,0
1788958166.274818,WiFi,8.8.8.8,780.0,0.23924533399508624,0.07357187087161952,0.3128172048667058,0.03910215060833822,71.17588272940277,98.0,0.0,17.040800711495013,0.04010476985470587,35.4,79.4,0.0,0.0,1
1788958171.2661536,WiFi,8.8.8.8,780.0,0.13472305807330331,0.029673820990400893,0.1643968790637042,0.020549609882963026,33.85867281096569,56.0,0.0,14.148026953136139,0.02107652295688515,44.0,79.1,0.0,0.0,1
1788958176.2729437,WiFi,8.8.8.8,780.0,0.21601704189561904,0.08207414067199999,0.298091182567619,0.03726139782095238,60.118357333333336,80.0,0.0,14.32048843052809,0.038216818277899876,43.5,79.1,0.0,0.0,1
1788958181.267194,WiFi,8.8.8.8,780.0,0.23780786489285258,0.143188658436148,0.3809965233290006,0.04762456541612507,70.68127926496285,48.0,0.0,15.708057026747628,0.048845708119102646,65.7,78.2,0.0,0.0,1
1788958186.2758927,WiFi,8.8.8.8,780.0,0.08833272399392518,0.06000440790908037,0.14833713190300554,0.018542141487875693,34.73956218117808,572.0,0.0,139.84276885130672,0.019017581013205838,53.9,78.1,0.0,0.0,1
1788958191.2757866,WiFi,8.8.8.8,780.0,0.24123391880368555,0.06576299544167383,0.30699691424535935,0.03837461428066992,70.00148537926644,nan,100.0,139.84276885130672,0.03935857874940504,60.6,78.0,0.0,0.0,0
1788958196.2736297,WiFi,8.8.8.8,780.0,0.2699788674193164,0.10314369563094965,0.3731225630502661,0.04664032038128326,87.83789279060728,nan,100.0,139.84276885130672,0.04783622603208539,72.9,79.1,0.0,0.0,0
1788958201.276585,WiFi,8.8.8.8,780.0,0.23209321264000485,0.05771308652512715,0.289806299165132,0.0362257873956415,66.36077498594638,71.0,0.0,140.16686484330026,0.037154653739119484,81.5,79.4,0.0,0.0,1
1788958206.2635698,WiFi,8.8.8.8,780.0,0.5259129799105318,0.10875349121539346,0.6346664711259253,0.07933330889074067,113.69595672022615,517.0,0.0,178.93269606816477,0.08136749629819555,65.0,79.5,0.0,0.0,1
1788958211.2749493,WiFi,8.8.8.8,780.0,1.366408596042989,0.24912421916805877,1.6155328152110477,0.20194160190138097,292.3346766575723,50.0,0.0,179.95825133130805,0.20711959169372407,53.7,79.7,0.0,0.0,1
1788958216.2749991,WiFi,8.8.8.8,780.0,0.20554195159016217,0.08601994273414461,0.2915618943243068,0.03644523679053835,65.79934425053843,271.0,0.0,180.7376090727476,0.0373797300415778,38.5,79.4,0.0,0.0,1
1788958221.2745812,WiFi,8.8.8.8,780.0,0.2342515809851392,0.0397649239322497,0.2740165049173889,0.03425206311467361,60.60506595042282,nan,100.0,180.7376090727476,0.03513032114325499,43.9,79.6,0.0,0.0,0
1788958226.2711082,WiFi,8.8.8.8,780.0,0.3452510143542336,0.08452591243316716,0.4297769267874008,0.0537221158484251,88.66158510733884,621.0,0.0,216.48497189309825,0.05509960599838472,61.8,79.8,0.0,0.0,1
1788958231.2688382,WiFi,8.8.8.8,780.0,0.26346201087253174,0.18000332090617885,0.4434653317787106,0.05543316647233883,92.44196834471751,89.0,0.0,215.06988528279717,0.05685452971521931,57.7,78.7,0.0,0.0,1
1788958236.2669356,WiFi,8.8.8.8,780.0,0.20559503221001796,0.06809471113065828,0.27368974334067625,0.03421121791758453,66.82542814810857,nan,100.0,215.06988528279717,0.03508842863342003,52.0,78.7,0.0,0.0,0
1788958241.2660036,WiFi,8.8.8.8,780.0,0.16548364543085048,0.11114071614548744,0.2766243615763379,0.03457804519704224,54.21010452740658,84.0,0.0,214.60485328984421,0.03546466174055614,53.8,78.8,0.0,0.0,1
1788958246.2706585,WiFi,8.8.8.8,780.0,0.20268650355380133,0.10084851236784602,0.3035350159216474,0.037941876990205924,51.75182025248482,100.0,0.0,214.5161707191325,0.03891474563098043,44.5,78.8,0.0,0.0,1
1788958251.27457,WiFi,8.8.8.8,780.0,0.12946831705962752,0.10409936316794713,0.23356768022757465,0.02919596002844683,47.56279167365084,nan,100.0,214.5161707191325,0.0299445743881506,61.4,79.0,0.0,0.0,0
1788958256.2771792,WiFi,8.8.8.8,780.0,0.2800138745954717,0.15143777210989137,0.4314516467053631,0.05393145583817039,81.35754351824457,85.0,0.0,212.88820749137068,0.05531431368017476,52.2,79.0,0.0,0.0,1
1788958261.2757025,WiFi,8.8.8.8,780.0,0.12078767499441698,0.10023760547105254,0.22102528046546951,0.02762816005818369,39.61169943171883,nan,100.0,212.88820749137068,0.028336574418649937,45.4,78.9,0.0,0.0,0
1788958266.2648394,WiFi,8.8.8.8,780.0,0.023426897585615798,0.05683227454667904,0.08025917213229483,0.010032396516536854,23.250514373129985,80.0,0.0,212.88820749137068,0.01028963745285831,54.3,79.0,0.0,0.0,1
1788958271.2669678,WiFi,8.8.8.8,780.0,0.11802975797417471,0.22811729673290565,0.34614705470708035,0.043268381838385044,70.17013050293923,53.0,0.0,212.56428766114237,0.044377827526548765,44.6,79.0,0.0,0.0,1
1788958276.2728157,WiFi,8.8.8.8,780.0,0.10450816869003157,0.09891151445948305,0.2034196831495146,0.025427460393689327,46.74532731112065,272.0,0.0,185.10198015028243,0.026079446557630077,55.1,79.2,0.0,0.0,1
1788958281.2666051,WiFi,8.8.8.8,780.0,0.1462776934412217,0.044037099058216456,0.1903147924994382,0.023789349062429774,56.069644841121026,245.0,0.0,181.9150251872805,0.024399332371722843,48.9,79.2,0.0,0.0,1
1788958286.2957165,WiFi,8.8.8.8,780.0,0.19587396749064717,0.05085431210476797,0.24672827959541513,0.03084103494942689,48.71635985512587,245.0,0.0,156.9301640504109,0.03163183071736091,46.5,79.2,0.0,0.0,1
1788958291.2719014,WiFi,8.8.8.8,780.0,0.19589143698815692,0.06443972842449502,0.26033116541265194,0.03254139567658149,50.84216279781092,nan,100.0,156.9301640504109,0.03337579043751948,48.8,78.9,0.0,0.0,0
1788958296.2712202,WiFi,8.8.8.8,780.0,0.2620629014517521,0.12257669891494752,0.3846396003666996,0.04807995004583745,68.00926506377635,50.0,0.0,156.9301640504109,0.04931276927778199,44.8,78.9,0.0,0.0,1
1788958301.2730725,WiFi,8.8.8.8,780.0,0.20998940841817854,0.06110216441062421,0.27109157282880275,0.033886446603600344,63.57644780049505,114.0,0.0,155.58000799874281,0.03475532984984651,47.4,78.9,0.0,0.0,1
1788958306.2638373,WiFi,8.8.8.8,780.0,0.14142922384001938,0.04794134904915901,0.18937057288917838,0.023671321611147298,46.48586072039626,nan,100.0,155.58000799874281,0.02427827857553569,46.3,78.7,0.0,0.0,0
1788958311.269638,WiFi,8.8.8.8,780.0,0.2685300662384233,0.049342755258777335,0.31787282149720064,0.03973410268715008,67.32189685104437,65.0,0.0,77.5344009671406,0.04075292583297444,48.7,78.7,0.0,0.0,1
1788958316.2691495,WiFi,8.8.8.8,780.0,0.13690137580294706,0.034913811216696886,0.17181518701964393,0.02147689837745549,45.20441664932797,722.0,0.0,181.60402207366812,0.02202758807944153,44.6,78.7,0.0,0.0,1
1788958321.2643695,WiFi,8.8.8.8,780.0,0.1161110033753716,0.08535520049508696,0.20146620387045855,0.02518327548380732,39.03732010034045,45.0,0.0,183.56424851624385,0.025829000496212635,46.5,78.5,0.0,0.0,1
1788958326.2700481,WiFi,8.8.8.8,780.0,0.06079335511759801,0.04230715046854688,0.10310050558614489,0.012887563198268111,29.566420507257373,nan,100.0,183.56424851624385,0.013218013536685244,40.5,78.4,0.0,0.0,0
1788958331.2645857,WiFi,8.8.8.8,780.0,0.40737464931404277,0.07522618322199817,0.4826008325360409,0.060325104067005114,107.11702337849735,nan,100.0,183.56424851624385,0.06187190160718473,38.3,78.6,0.0,0.0,0
1788958336.269129,WiFi,8.8.8.8,780.0,0.8931883946395753,0.08329391407801291,0.9764823087175883,0.12206028858969854,163.45147803471426,302.0,0.0,185.3513930049863,0.125190039579178,43.3,78.7,0.0,0.0,1
1788958341.2682252,WiFi,8.8.8.8,780.0,0.38731321420951215,0.09042274562629077,0.4777359598358029,0.059716994979475364,90.81641678982021,84.0,0.0,185.3987257237762,0.06124819997894909,76.4,79.0,0.0,0.0,1
1788958346.272878,WiFi,8.8.8.8,780.0,0.24985709605038534,0.052402437031999614,0.3022595330823849,0.03778244163529811,55.3484955839481,30.0,0.0,188.35669102942842,0.038751222190049346,43.2,79.0,0.0,0.0,1
1788958351.277398,WiFi,8.8.8.8,780.0,0.1874129720073563,0.03864186637837087,0.22605483838572718,0.028256854798215898,43.16098093807197,68.0,0.0,187.52059146190376,0.028981389536631687,45.5,78.9,0.0,0.0,1
1788958356.2630732,WiFi,8.8.8.8,780.0,0.14867394799123562,0.060496521365987425,0.20917046935722305,0.026146308669652882,53.75400418440875,62.0,0.0,188.55208534749457,0.02681672684066962,49.3,79.3,0.0,0.0,1
1788958361.2688956,WiFi,8.8.8.8,780.0,0.21342986433272984,0.047864262830610925,0.2612941271633408,0.0326617658954176,59.13114272896842,90.0,0.0,188.23498538322312,0.033499247072223175,53.8,79.3,0.0,0.0,1
